,Unnamed: 0,Joke,category,Rating
16,853.0,"A red-faced judge convened court after a long lunch. The first case involved a man charged with drunk driving who claimed it simply wasn't true. ""I'm as sober as you are, your honor,"" the man claimed. The judge replied, ""Clerk, please enter a guilty plea. The defendant is sentenced to 30 days.""",Bar Jokes,0.8
17,211.0,"""Get this."" said the English bloke to his mates, ""Last night while I was down the pub with you guys, a burglar broke into my house.""Did he get anything?"" his mates asked.""yeah, a broken jaw, six teeth knocked out, and a pair of broken nuts. The wife thought it was me coming home drunk.""",Bar Jokes,0.776
18,2101.0,"A blind man and his dog go into the supermarket and then the blind man takes his dog by the collar and starts to swing him around over his head, knocking things off the shelves. The manager comes up to the blind man and asks ""excuse me sir, can I help you?"" the blind man answers ""no thanks, I'm just looking around"".",Blind Jokes,0.7000000000000001
516,6303.0,A blonde and a brunette jump off of the Leaning Tower of Pisa. Who lands first? \ / \/ \/ \/ \/ \/ \/ \/ \/ \/ The brunette. The blonde has to stop and ask for directions.,Blond,0.5782749189985916
395,9903.0,- How to keep a blonde busy? - Tie up both sides of a rope together. Give the tied rope to the blonde and tell her to find the end.,Blond,0.6599001766007859
468,4452.0,"Q) What does a blond say when she comes out of a lesbian bar? A) Wow, those people sure were friendly!",Blond,0.96555
498,1202.0,What do you call a blond who can change a lightbulb? Talented,Blond,0.87765
412,1578.0,"A blonde says to a brunette, ''Excuse me, but each time I sip my coffee, my eye seems to hurt.'' The brunette says, ''Well maybe you should take the spoon out of the cup.''",Blond,0.6501337448236881
493,6989.0,"The young man entered the Ice Cream Palace and asked, ""What kinds of ice cream do you have?"" ""Vanilla, chocolate, strawberry,"" the girl wheezed as she spoke, patted her chest and seemed unable to continue. ""Do you have laryngitis?"" the young man asked sympathetically. ""Nope,"" she whispered, ""just vanilla, chocolate and strawberry.""",Blond,0.75
467,9082.0,"A blonde's boyfriend, planning to stop at the bakery says, ""I'm going to go pick up a blondie. I want a smoking hot fresh one."" The blonde replies, ""Well, then we're over. Go ahead and get a new girlfriend. A nice blondie!""",Blond,0.885275
496,545.0,Why do blondes hate making Kool-aid? They can't fit the 8 cups of water in the envelope!,Blond,0.4843110456409865
478,4391.0,"3 Hints to arguing with blondes: 1.) Use small easy to understand words. 2.) Keep your sentences short and to the point. 3.) Use, what I like to call, ""Blonde logic"" aka logic that only makes sense to them or on occasion other blondes.",Blond,0.7708260084975511
456,1166.0,What's the difference between a smart blonde and Bigfoot? Maybe someday we'll find Bigfoot.,Blond,0.850475
429,8533.0,"A blonde is taking an interview, and the examiner is asking some general questions. ""What is the boiling temperature of water?"" ""I am not sure."" ""Miss, either you know it or you don't know it."" ""No, I am still not sure."" ""The boiling temperature of water is 100 degrees!"" ""Ok, so it's the right angle that boils at 90 degrees?""",Blond,0.75
469,2221.0,"A blonde was playing Trivial Pursuit one night. It was her turn. She rolled the dice and she landed on ""Science & Nature."" Her question was, ""If you are in a vacuum and someone calls your name, can you hear it?"" She thought for a time and then asked, ""Is it on or off?""",Blond,0.7488086439520121
390,589.0,What do you call a movie about a man trying to make a blond smart? Mission Impossible,Blond,0.850475
466,5187.0,1 What's the advantage of having a blonde as a girlfriend? You get to park in handicapped zones. 2 What do you call a blonde in a leather jacket? A rebel without a clue. 3 Why did God give blondes 2% more brains than horses? So they don't crap on the street during parades!,Blond,0.8368028771787881
398,4211.0,How do blonde brain cells die? Unused...,Blond,0.5005366510873195
443,9900.0,- How many blonds do you need to change a lightbulb ? - Hundred. One holds the lightbulb and the other ninety nine rotates the house.,Blond,0.7081250055227428
558,2646.0,What do you call it when you hear Vrrrrm.ERT.Vrmmm.Ert? Answer: A Blond at A Blinking Red Light.,Blond,0.6542944033630193
548,8800.0,"A blond finished his English exam and came out. His friends asked him how did he do in his exam; he replied, ""Exam was okay, but for the past tense of THINK, I thought, thought, thought ... and at last I wrote THUNK!""",Blond,0.6939
457,3256.0,Q: How can you tell if a blonde has stolen your bike? A: She's running away with it under her arm.,Blond,0.5295793970759026
520,2463.0,Q: Why did the blond crash her helicopter? A: Because she was cold and decided to turn off the ceiling fan!,Blond,0.6062709805968101
477,142.0,"Why did the blonde steal a parked police car? She saw ""911"" and thought it was a Porsche. (Porsche 911)",Blond,0.5277876120704226
452,4231.0,"A blonde goes to the store and gets a box of almonds. As she is allergic to nuts, she asks a clerk at the counter, ""Does this contain nut ingredients?""",Blond,0.5164248717587441
495,3084.0,"Q: How many blondes does it take to change a lightbulb? A: ""What's a lightbulb?""",Blond,0.6605998537736013
551,144.0,How do you tell a blondes been using your computer? There's whiteout on the screen,Blond,0.7361015225294978
435,2962.0,"A guy took his girlfriend to the movies. During the pre-views, she asked him if he would go and buy her some M & Ms. When he returned with her candy, she opened the bag, picked out all the brown ones and threw them away. ""What did you do that for?"" he asked her. ""I'm allergic to chocolate!"" she replied.",Blond,0.5801780192814767
534,4167.0,"A blonde is eating out at a very fancy restaurant with her family. Right then she sees an ice carving of a dolphin by the wall. She says to the waiter, ""I love that ice carving, but what do you do with it when it melts?""",Blond,0.8098843555904924
371,134.0,What do you call the skeleton of a blonde you find in a closet? 1950's Hide-n-seek champion.,Blond,0.89985
422,1176.0,What do you call a blonde which is as sweet as a pickle and has dirty blonde hair? A sweet potatoe!,Blond,0.881375
386,6228.0,"There were three blondes stranded on an island. They were left with one bottle of water, so the decided to have thirds of the bottle. The next day, the bottle is lying empty next to one blonde, and the other two blondes say, ""Why'd you drink all the water?"" and the blonde says, ""But my third was at the bottom.""",Blond,0.5564994563806802
531,473.0,Q. Why do young blondes carry goldfish in their pockets? A. So they can smell like old blondes.,Blond,0.8403
394,6368.0,"The blonde arrived at work, looking very bleary-eyed and tired. ""What's wrong with you?"" asked her friend. ""I was up half the night,"" came the reply. ""And why was that?"" ""I was waiting for the cat to come home, so I could put her out for the night.""",Blond,0.5197337033501825
445,8390.0,Q: Why do blondes smile when lightning strikes? A: They think they're getting their photo taken.,Blond,0.75
393,2862.0,"Suddenly the electricity went off in the house of a blonde. So, she wanted to light a match. After being tired of looking for the match, she blew out the candle and went to sleep.",Blond,0.5455050980696454
507,4212.0,"How many stupid blondes does it take to make a circuit? Two - one to stand inside the bath, the other to pass the hair dryer.",Blond,0.519301649695076
537,1572.0,What do you call a blonde with 2 brain cells? Pregnant.,Blond,0.653020404255949
358,619.0,"How do you know a blonde is having a bad day? Her tampon is behind her ear, and she's looking for her pencil.",Blond,0.5182393447483891
499,6391.0,Q: What do you call it when a blonde dyes her hair brunette? A: Artificial intelligence. Q: When does a brunette have 1/2 of a brain? A: After a dye job. Q: Why does NASA hire peroxide blondes? A: They're doing research on black holes.,Blond,0.8723316293854266
384,2573.0,How does a blond turn the light on after sex? ANSWER: She opens the car door.,Blond,0.6634853439871222
487,1607.0,How many blondes does it takes to screw in a lightbulb? three: one to unscrew it one to buy a new lightbulb one to call her boyfriend to screw it back in.,Blond,0.6004553918272257
455,8042.0,"There was a blond walking down the street, and she saw an empty coke can on the floor. So she picked it up and handed it to lost property.",Blond,0.5335911296771839
381,840.0,What does a blonde do when she wakes up? She goes home!,Blond,0.6572162138298154
373,3797.0,What does a blonde do when her computer freezes? She sticks it in the microwave.,Blond,0.645807483266294
432,1084.0,"Two blondes were walking down the street. One noticed a compact on the sidewalk and leaned down to pick it up. She opened it, looked in the mirror and said, ""Hmmm, this person looks familiar."" The second blonde said, ""Let me look!"" The first blonde handed her the compact. The second blonde looked in the mirror and said, ""You dummy, it's me!",Blond,0.75
434,892.0,How do you keep a blonde busy on a rainy day? Tell her to touch the rainbow.,Blond,0.6319869365600637
484,7646.0,"We all know that Hilary Duff dyed her hair blonde, but the turning point when she actually BECAME a blonde was in a song she wrote. It was the following: ""When the light is off then it isn't on."" From the song ""So Yesterday.""",Blond,0.75
564,7630.0,How can you tell the difference between a blonde and a red head? Hair color.,Blond,0.7035218416713178
474,854.0,One blonde was so dumb she got locked in a bathroom and pissed her self!,Blond,0.43353085052089296
544,170.0,Q: Why is it so hard to replace Vanna White? A: They can't find another blonde who knows the whole alphabet.,Blond,0.64768661791943
492,8794.0,"A blonde girl comes into her dad's room and tells her dad... Amanda: Dad, I'm glad you named me Amanda. Dad: Why? Amanda: It's because that's what everyone calls me!",Blond,0.877325
375,6202.0,"She Was So Blonde She told someone to meet her at the corner of ""Walk"" and ""Don't Walk"".",Blond,0.6540572541009169
360,4875.0,How do you plant dope? Bury a blond.,Blond,0.6716511365259066
392,4581.0,"One blond to another: ""The electicity break down was terrible. I was stuck in the lift for 2 hours."" The other blond: ""That's nothing, I stood on the elevator for 6 hours!!!",Blond,0.47482603264944623
486,6724.0,"A blonde went to see her doctor for her annual checkup so the doctor gave her the once over. At the end of the checkup he shone a light in her ear to have a look; amazed, he shook his head and walked away. See below what the doctor had seen. A big sign SPACE FOR RENT.",Blond,0.855375
510,1417.0,How do you tell that a blonde has been at a computer? There is lipstick on the joy stick!,Blond,0.905975
